,YEAR,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 38
102742,2019,7,2019-12-22,AA,N758US,772,12892,LAX,"Los Angeles, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,2244,2340.0,56.0,56.0,52.0,32.0,110.0,7.0,1,117.0,76.0,76.0,0.0,,0.0,38.0,236.0,6.0,0.0,20.0,0.0,50.0,
102801,2019,7,2019-12-22,AA,N524UW,785,11057,CLT,"Charlotte, NC",NC,North Carolina,14771,SFO,"San Francisco, CA",CA,California,726,802.0,36.0,36.0,23.0,825.0,1033.0,7.0,1018,1040.0,22.0,22.0,0.0,,0.0,308.0,2296.0,22.0,0.0,0.0,0.0,0.0,
102817,2019,7,2019-12-22,AA,N524UW,785,14771,SFO,"San Francisco, CA",CA,California,11057,CLT,"Charlotte, NC",NC,North Carolina,1119,1148.0,29.0,29.0,25.0,1213.0,1941.0,12.0,1921,1953.0,32.0,32.0,0.0,,0.0,268.0,2296.0,8.0,0.0,3.0,0.0,21.0,
102890,2019,7,2019-12-22,AA,N359PX,803,12892,LAX,"Los Angeles, CA",CA,California,15016,STL,"St. Louis, MO",MO,Missouri,1911,1916.0,5.0,5.0,36.0,1952.0,51.0,8.0,45,59.0,14.0,14.0,0.0,,0.0,179.0,1592.0,,,,,,
102906,2019,7,2019-12-22,AA,N882NN,810,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,13891,ONT,"Ontario, CA",CA,California,1910,1914.0,4.0,4.0,19.0,1933.0,2021.0,4.0,2034,2025.0,-9.0,0.0,0.0,,0.0,168.0,1188.0,,,,,,
102934,2019,7,2019-12-22,AA,N779AN,813,13303,MIA,"Miami, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,825,827.0,2.0,2.0,25.0,852.0,1103.0,32.0,1108,1135.0,27.0,27.0,0.0,,0.0,311.0,2342.0,2.0,0.0,25.0,0.0,0.0,
102963,2019,7,2019-12-22,AA,N189UW,815,11057,CLT,"Charlotte, NC",NC,North Carolina,14679,SAN,"San Diego, CA",CA,California,1640,1701.0,21.0,21.0,13.0,1714.0,1848.0,3.0,1903,1851.0,-12.0,0.0,0.0,,0.0,274.0,2077.0,,,,,,
102976,2019,7,2019-12-22,AA,N757UW,819,11638,FAT,"Fresno, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,950,948.0,-2.0,0.0,11.0,959.0,1213.0,10.0,1232,1223.0,-9.0,0.0,0.0,,0.0,74.0,493.0,,,,,,
102987,2019,7,2019-12-22,AA,N757UW,819,14107,PHX,"Phoenix, AZ",AZ,Arizona,11638,FAT,"Fresno, CA",CA,California,823,823.0,0.0,0.0,16.0,839.0,857.0,4.0,910,901.0,-9.0,0.0,0.0,,0.0,78.0,493.0,,,,,,
103016,2019,7,2019-12-22,AA,N995AN,820,14107,PHX,"Phoenix, AZ",AZ,Arizona,12892,LAX,"Los Angeles, CA",CA,California,2143,2234.0,51.0,51.0,13.0,2247.0,2256.0,33.0,2215,2329.0,74.0,74.0,0.0,,0.0,69.0,370.0,51.0,0.0,23.0,0.0,0.0,
103037,2019,7,2019-12-22,AA,N835AW,836,11638,FAT,"Fresno, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1231,1229.0,-2.0,0.0,10.0,1239.0,1452.0,11.0,1514,1503.0,-11.0,0.0,0.0,,0.0,73.0,493.0,,,,,,
103052,2019,7,2019-12-22,AA,N835AW,836,14107,PHX,"Phoenix, AZ",AZ,Arizona,11638,FAT,"Fresno, CA",CA,California,1100,1105.0,5.0,5.0,16.0,1121.0,1136.0,5.0,1147,1141.0,-6.0,0.0,0.0,,0.0,75.0,493.0,,,,,,
103080,2019,7,2019-12-22,AA,N756US,839,14107,PHX,"Phoenix, AZ",AZ,Arizona,14893,SMF,"Sacramento, CA",CA,California,1745,1742.0,-3.0,0.0,14.0,1756.0,1834.0,4.0,1850,1838.0,-12.0,0.0,0.0,,0.0,98.0,647.0,,,,,,
103109,2019,7,2019-12-22,AA,N756US,839,14893,SMF,"Sacramento, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1930,1932.0,2.0,2.0,9.0,1941.0,2215.0,5.0,2218,2220.0,2.0,2.0,0.0,,0.0,94.0,647.0,,,,,,
103153,2019,7,2019-12-22,AA,N907AA,851,12892,LAX,"Los Angeles, CA",CA,California,14100,PHL,"Philadelphia, PA",PA,Pennsylvania,2240,2316.0,36.0,36.0,36.0,2352.0,730.0,5.0,638,735.0,57.0,57.0,0.0,,0.0,278.0,2402.0,36.0,0.0,21.0,0.0,0.0,
103208,2019,7,2019-12-22,AA,N163AA,869,12892,LAX,"Los Angeles, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,1450,1459.0,9.0,9.0,14.0,1513.0,1940.0,17.0,1959,1957.0,-2.0,0.0,0.0,,0.0,147.0,1235.0,,,,,,
103222,2019,7,2019-12-22,AA,N924NN,880,13204,MCO,"Orlando, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,742,738.0,-4.0,0.0,15.0,753.0,951.0,37.0,1024,1028.0,4.0,4.0,0.0,,0.0,298.0,2218.0,,,,,,
103250,2019,7,2019-12-22,AA,N919NN,890,10397,ATL,"Atlanta, GA",GA,Georgia,12892,LAX,"Los Angeles, CA",CA,California,1819,1846.0,27.0,27.0,11.0,1857.0,2025.0,11.0,2040,2036.0,-4.0,0.0,0.0,,0.0,268.0,1947.0,,,,,,
103264,2019,7,2019-12-22,AA,N919NN,890,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,1014,1028.0,14.0,14.0,26.0,1054.0,1748.0,13.0,1733,1801.0,28.0,28.0,0.0,,0.0,234.0,1947.0,14.0,0.0,14.0,0.0,0.0,
103278,2019,7,2019-12-22,AA,N981UY,892,12892,LAX,"Los Angeles, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,2000,2029.0,29.0,29.0,13.0,2042.0,2141.0,3.0,2132,2144.0,12.0,12.0,0.0,,0.0,59.0,337.0,,,,,,
103292,2019,7,2019-12-22,AA,N834AW,896,13891,ONT,"Ontario, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1617,1612.0,-5.0,0.0,11.0,1623.0,1812.0,6.0,1829,1818.0,-11.0,0.0,0.0,,0.0,49.0,325.0,,,,,,
103305,2019,7,2019-12-22,AA,N834AW,896,14107,PHX,"Phoenix, AZ",AZ,Arizona,13891,ONT,"Ontario, CA",CA,California,1511,1504.0,-7.0,0.0,20.0,1524.0,1517.0,6.0,1528,1523.0,-5.0,0.0,0.0,,0.0,53.0,325.0,,,,,,
103347,2019,7,2019-12-22,AA,N131NN,898,13930,ORD,"Chicago, IL",IL,Illinois,12892,LAX,"Los Angeles, CA",CA,California,744,739.0,-5.0,0.0,16.0,755.0,943.0,18.0,1025,1001.0,-24.0,0.0,0.0,,0.0,228.0,1744.0,,,,,,
103378,2019,7,2019-12-22,AA,N975UY,899,12892,LAX,"Los Angeles, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1644,1706.0,22.0,22.0,15.0,1721.0,1913.0,7.0,1911,1920.0,9.0,9.0,0.0,,0.0,52.0,370.0,,,,,,
103406,2019,7,2019-12-22,AA,N116AN,914,13303,MIA,"Miami, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,1012,1007.0,-5.0,0.0,15.0,1022.0,1250.0,13.0,1302,1303.0,1.0,1.0,0.0,,0.0,328.0,2342.0,,,,,,
103419,2019,7,2019-12-22,AA,N971AN,922,14771,SFO,"San Francisco, CA",CA,California,12892,LAX,"Los Angeles, CA",CA,California,927,933.0,6.0,6.0,46.0,1019.0,1113.0,18.0,1107,1131.0,24.0,24.0,0.0,,0.0,54.0,337.0,0.0,0.0,24.0,0.0,0.0,
103452,2019,7,2019-12-22,AA,N983NN,956,14679,SAN,"San Diego, CA",CA,California,13930,ORD,"Chicago, IL",IL,Illinois,714,713.0,-1.0,0.0,16.0,729.0,1305.0,11.0,1319,1316.0,-3.0,0.0,0.0,,0.0,216.0,1723.0,,,,,,
103475,2019,7,2019-12-22,AA,N968NN,958,10423,AUS,"Austin, TX",TX,Texas,12892,LAX,"Los Angeles, CA",CA,California,1758,1805.0,7.0,7.0,14.0,1819.0,1924.0,9.0,1925,1933.0,8.0,8.0,0.0,,0.0,185.0,1242.0,,,,,,
103502,2019,7,2019-12-22,AA,N968NN,958,12892,LAX,"Los Angeles, CA",CA,California,10423,AUS,"Austin, TX",TX,Texas,1213,1214.0,1.0,1.0,29.0,1243.0,1712.0,5.0,1711,1717.0,6.0,6.0,0.0,,0.0,149.0,1242.0,,,,,,
103530,2019,7,2019-12-22,AA,N195UW,981,12892,LAX,"Los Angeles, CA",CA,California,14100,PHL,"Philadelphia, PA",PA,Pennsylvania,2200,2204.0,4.0,4.0,15.0,2219.0,540.0,15.0,558,555.0,-3.0,0.0,0.0,,0.0,261.0,2402.0,,,,,,
103567,2019,7,2019-12-22,AA,N897NN,1284,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,11638,FAT,"Fresno, CA",CA,California,1700,1701.0,1.0,1.0,30.0,1731.0,1832.0,5.0,1840,1837.0,-3.0,0.0,0.0,,0.0,181.0,1313.0,,,,,,
103601,2019,7,2019-12-22,AA,N959NN,1292,12892,LAX,"Los Angeles, CA",CA,California,10693,BNA,"Nashville, TN",TN,Tennessee,2309,55.0,106.0,106.0,22.0,117.0,642.0,7.0,505,649.0,104.0,104.0,0.0,,0.0,205.0,1797.0,25.0,0.0,0.0,0.0,79.0,
103631,2019,7,2019-12-22,AA,N779AN,1297,12892,LAX,"Los Angeles, CA",CA,California,13303,MIA,"Miami, FL",FL,Florida,1303,1310.0,7.0,7.0,46.0,1356.0,2103.0,9.0,2050,2112.0,22.0,22.0,0.0,,0.0,247.0,2342.0,7.0,0.0,15.0,0.0,0.0,
103692,2019,7,2019-12-22,AA,N872NN,1312,13930,ORD,"Chicago, IL",IL,Illinois,14831,SJC,"San Jose, CA",CA,California,956,1010.0,14.0,14.0,36.0,1046.0,1321.0,3.0,1251,1324.0,33.0,33.0,0.0,,0.0,275.0,1829.0,14.0,0.0,19.0,0.0,0.0,
103719,2019,7,2019-12-22,AA,N872NN,1312,14831,SJC,"San Jose, CA",CA,California,13930,ORD,"Chicago, IL",IL,Illinois,1336,1411.0,35.0,35.0,11.0,1422.0,1959.0,21.0,1951,2020.0,29.0,29.0,0.0,,0.0,217.0,1829.0,2.0,0.0,0.0,0.0,27.0,
103748,2019,7,2019-12-22,AA,N995AN,1314,12892,LAX,"Los Angeles, CA",CA,California,13303,MIA,"Miami, FL",FL,Florida,2330,132.0,122.0,122.0,20.0,152.0,1202.0,10.0,723,1212.0,,,0.0,,1.0,,2342.0,,,,,,
103765,2019,7,2019-12-22,AA,N101NN,1319,12892,LAX,"Los Angeles, CA",CA,California,13303,MIA,"Miami, FL",FL,Florida,915,919.0,4.0,4.0,25.0,944.0,1708.0,7.0,1715,1715.0,0.0,0.0,0.0,,0.0,264.0,2342.0,,,,,,
103867,2019,7,2019-12-22,AA,N141NN,1331,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,12892,LAX,"Los Angeles, CA",CA,California,1228,1250.0,22.0,22.0,13.0,1303.0,1402.0,9.0,1359,1411.0,12.0,12.0,0.0,,0.0,179.0,1235.0,,,,,,
103907,2019,7,2019-12-22,AA,N828AW,1332,14893,SMF,"Sacramento, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,952,951.0,-1.0,0.0,11.0,1002.0,1242.0,4.0,1240,1246.0,6.0,6.0,0.0,,0.0,100.0,647.0,,,,,,
103936,2019,7,2019-12-22,AA,N944AN,1339,12264,IAD,"Washington, DC",VA,Virginia,12892,LAX,"Los Angeles, CA",CA,California,1748,1750.0,2.0,2.0,19.0,1809.0,2017.0,43.0,2100,2100.0,0.0,0.0,0.0,,0.0,308.0,2288.0,,,,,,
103967,2019,7,2019-12-22,AA,N944AN,1339,12892,LAX,"Los Angeles, CA",CA,California,12264,IAD,"Washington, DC",VA,Virginia,905,905.0,0.0,0.0,26.0,931.0,1653.0,4.0,1653,1657.0,4.0,4.0,0.0,,0.0,262.0,2288.0,,,,,,
103981,2019,7,2019-12-22,AA,N177XF,1346,12339,IND,"Indianapolis, IN",IN,Indiana,12892,LAX,"Los Angeles, CA",CA,California,642,841.0,119.0,119.0,8.0,849.0,956.0,29.0,845,1025.0,100.0,100.0,0.0,,0.0,247.0,1814.0,19.0,0.0,0.0,0.0,81.0,
104006,2019,7,2019-12-22,AA,N774XF,1363,14262,PSP,"Palm Springs, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1953,1950.0,-3.0,0.0,10.0,2000.0,2138.0,9.0,2204,2147.0,-17.0,0.0,0.0,,0.0,38.0,261.0,,,,,,
104020,2019,7,2019-12-22,AA,N167US,1364,11057,CLT,"Charlotte, NC",NC,North Carolina,12892,LAX,"Los Angeles, CA",CA,California,1136,1150.0,14.0,14.0,16.0,1206.0,1352.0,11.0,1412,1403.0,-9.0,0.0,0.0,,0.0,286.0,2125.0,,,,,,
104048,2019,7,2019-12-22,AA,N129AA,1366,12889,LAS,"Las Vegas, NV",NV,Nevada,12892,LAX,"Los Angeles, CA",CA,California,1049,1048.0,-1.0,0.0,15.0,1103.0,1156.0,47.0,1211,1243.0,32.0,32.0,0.0,,0.0,53.0,236.0,0.0,0.0,32.0,0.0,0.0,
104076,2019,7,2019-12-22,AA,N129AA,1366,12892,LAX,"Los Angeles, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,838,834.0,-4.0,0.0,34.0,908.0,949.0,6.0,959,955.0,-4.0,0.0,0.0,,0.0,41.0,236.0,,,,,,
104090,2019,7,2019-12-22,AA,N191UW,1367,14679,SAN,"San Diego, CA",CA,California,11057,CLT,"Charlotte, NC",NC,North Carolina,2238,2309.0,31.0,31.0,17.0,2326.0,803.0,10.0,603,813.0,,,0.0,,1.0,,2077.0,,,,,,
104119,2019,7,2019-12-22,AA,N132AN,1375,13930,ORD,"Chicago, IL",IL,Illinois,12892,LAX,"Los Angeles, CA",CA,California,1500,1455.0,-5.0,0.0,21.0,1516.0,1717.0,14.0,1736,1731.0,-5.0,0.0,0.0,,0.0,241.0,1744.0,,,,,,
104136,2019,7,2019-12-22,AA,N829AW,1383,11292,DEN,"Denver, CO",CO,Colorado,12892,LAX,"Los Angeles, CA",CA,California,1226,1239.0,13.0,13.0,13.0,1252.0,1405.0,9.0,1403,1414.0,11.0,11.0,0.0,,0.0,133.0,862.0,,,,,,
104146,2019,7,2019-12-22,AA,N829AW,1383,12892,LAX,"Los Angeles, CA",CA,California,11292,DEN,"Denver, CO",CO,Colorado,820,848.0,28.0,28.0,23.0,911.0,1154.0,6.0,1146,1200.0,14.0,14.0,0.0,,0.0,103.0,862.0,,,,,,
104174,2019,7,2019-12-22,AA,N924NN,1384,12892,LAX,"Los Angeles, CA",CA,California,13930,ORD,"Chicago, IL",IL,Illinois,1125,1135.0,10.0,10.0,31.0,1206.0,1732.0,8.0,1735,1740.0,5.0,5.0,0.0,,0.0,206.0,1744.0,,,,,,
104248,2019,7,2019-12-22,AA,N834AA,1405,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,12892,LAX,"Los Angeles, CA",CA,California,647,707.0,20.0,20.0,34.0,741.0,821.0,15.0,816,836.0,20.0,20.0,0.0,,0.0,160.0,1235.0,5.0,0.0,0.0,0.0,15.0,
104278,2019,7,2019-12-22,AA,N918NN,1409,10397,ATL,"Atlanta, GA",GA,Georgia,12892,LAX,"Los Angeles, CA",CA,California,1608,1634.0,26.0,26.0,16.0,1650.0,1825.0,13.0,1824,1838.0,14.0,14.0,0.0,,0.0,275.0,1947.0,,,,,,
105565,2019,7,2019-12-22,OO,N750SK,2952,12892,LAX,"Los Angeles, CA",CA,California,14679,SAN,"San Diego, CA",CA,California,1339,1442.0,63.0,63.0,17.0,1459.0,1526.0,2.0,1435,1528.0,53.0,53.0,0.0,,0.0,27.0,109.0,0.0,0.0,0.0,0.0,53.0,
105566,2019,7,2019-12-22,OO,N750SK,2952,14679,SAN,"San Diego, CA",CA,California,12892,LAX,"Los Angeles, CA",CA,California,1505,1557.0,52.0,52.0,20.0,1617.0,1647.0,6.0,1602,1653.0,51.0,51.0,0.0,,0.0,30.0,109.0,0.0,0.0,0.0,0.0,51.0,
105567,2019,7,2019-12-22,OO,N732SK,2954,15376,TUS,"Tucson, AZ",AZ,Arizona,12892,LAX,"Los Angeles, CA",CA,California,721,2332.0,971.0,971.0,11.0,2343.0,6.0,15.0,820,21.0,961.0,961.0,0.0,,0.0,83.0,451.0,961.0,0.0,0.0,0.0,0.0,
105568,2019,7,2019-12-22,OO,N738SK,2957,11638,FAT,"Fresno, CA",CA,California,12892,LAX,"Los Angeles, CA",CA,California,1615,1642.0,27.0,27.0,11.0,1653.0,1737.0,14.0,1726,1751.0,25.0,25.0,0.0,,0.0,44.0,209.0,9.0,0.0,0.0,0.0,16.0,
105569,2019,7,2019-12-22,OO,N738SK,2957,12892,LAX,"Los Angeles, CA",CA,California,11638,FAT,"Fresno, CA",CA,California,1434,1454.0,20.0,20.0,24.0,1518.0,1557.0,4.0,1545,1601.0,16.0,16.0,0.0,,0.0,39.0,209.0,0.0,0.0,0.0,0.0,16.0,
105570,2019,7,2019-12-22,OO,N706SK,2960,12892,LAX,"Los Angeles, CA",CA,California,14679,SAN,"San Diego, CA",CA,California,813,806.0,-7.0,0.0,52.0,858.0,928.0,9.0,915,937.0,22.0,22.0,0.0,,0.0,30.0,109.0,0.0,0.0,22.0,0.0,0.0,
105571,2019,7,2019-12-22,OO,N706SK,2960,14679,SAN,"San Diego, CA",CA,California,12892,LAX,"Los Angeles, CA",CA,California,947,1027.0,40.0,40.0,24.0,1051.0,1118.0,15.0,1049,1133.0,44.0,44.0,0.0,,0.0,27.0,109.0,18.0,0.0,4.0,0.0,22.0,
105572,2019,7,2019-12-22,OO,N728SK,2963,12892,LAX,"Los Angeles, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1145,1211.0,26.0,26.0,34.0,1245.0,1503.0,10.0,1440,1513.0,33.0,33.0,0.0,,0.0,78.0,590.0,0.0,0.0,7.0,0.0,26.0,
105573,2019,7,2019-12-22,OO,N728SK,2963,14869,SLC,"Salt Lake City, UT",UT,Utah,12892,LAX,"Los Angeles, CA",CA,California,1510,1545.0,35.0,35.0,15.0,1600.0,1649.0,14.0,1614,1703.0,49.0,49.0,0.0,,0.0,109.0,590.0,2.0,0.0,14.0,0.0,33.0,
105574,2019,7,2019-12-22,OO,N719SK,2971,14489,RDM,"Bend/Redmond, OR",OR,Oregon,12892,LAX,"Los Angeles, CA",CA,California,600,552.0,-8.0,0.0,19.0,611.0,803.0,28.0,828,831.0,3.0,3.0,0.0,,0.0,112.0,726.0,,,,,,
105575,2019,7,2019-12-22,OO,N732SK,2974,11638,FAT,"Fresno, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,620,612.0,-8.0,0.0,8.0,620.0,830.0,18.0,901,848.0,-13.0,0.0,0.0,,0.0,70.0,493.0,,,,,,
105576,2019,7,2019-12-22,OO,N716SK,2996,12892,LAX,"Los Angeles, CA",CA,California,11603,EUG,"Eugene, OR",OR,Oregon,2132,2233.0,61.0,61.0,38.0,2311.0,50.0,3.0,2354,53.0,59.0,59.0,0.0,,0.0,99.0,748.0,0.0,0.0,0.0,0.0,59.0,
105577,2019,7,2019-12-22,OO,N606SK,3016,14698,SBP,"San Luis Obispo, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,630,905.0,155.0,155.0,10.0,915.0,1354.0,11.0,1153,1405.0,132.0,132.0,0.0,,0.0,159.0,1360.0,132.0,0.0,0.0,0.0,0.0,
105578,2019,7,2019-12-22,OO,N728SK,3024,12892,LAX,"Los Angeles, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1710,1738.0,28.0,28.0,25.0,1803.0,2019.0,9.0,2005,2028.0,23.0,23.0,0.0,,0.0,76.0,590.0,0.0,0.0,0.0,0.0,23.0,
105579,2019,7,2019-12-22,OO,N709SK,3034,12892,LAX,"Los Angeles, CA",CA,California,14489,RDM,"Bend/Redmond, OR",OR,Oregon,900,1038.0,98.0,98.0,60.0,1138.0,1314.0,6.0,1125,1320.0,115.0,115.0,0.0,,0.0,96.0,726.0,98.0,0.0,17.0,0.0,0.0,
105580,2019,7,2019-12-22,OO,N705SK,3040,14107,PHX,"Phoenix, AZ",AZ,Arizona,14698,SBP,"San Luis Obispo, CA",CA,California,2113,2105.0,-8.0,0.0,20.0,2125.0,1210.0,4.0,2201,1214.0,,,0.0,,1.0,,509.0,,,,,,
105581,2019,7,2019-12-22,OO,N738SK,3041,14698,SBP,"San Luis Obispo, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,604,611.0,7.0,7.0,15.0,626.0,836.0,12.0,841,848.0,7.0,7.0,0.0,,0.0,70.0,509.0,,,,,,
105582,2019,7,2019-12-22,OO,N732SK,3046,12892,LAX,"Los Angeles, CA",CA,California,15376,TUS,"Tucson, AZ",AZ,Arizona,1949,1948.0,-1.0,0.0,25.0,2013.0,2213.0,4.0,2218,2217.0,-1.0,0.0,0.0,,0.0,60.0,451.0,,,,,,
105583,2019,7,2019-12-22,OO,N728SK,3053,14869,SLC,"Salt Lake City, UT",UT,Utah,12892,LAX,"Los Angeles, CA",CA,California,915,925.0,10.0,10.0,47.0,1012.0,1057.0,22.0,1037,1119.0,42.0,42.0,0.0,,0.0,105.0,590.0,0.0,0.0,42.0,0.0,0.0,
105584,2019,7,2019-12-22,OO,N701SK,3054,14107,PHX,"Phoenix, AZ",AZ,Arizona,11638,FAT,"Fresno, CA",CA,California,2115,2110.0,-5.0,0.0,16.0,2126.0,2137.0,7.0,2200,2144.0,-16.0,0.0,0.0,,0.0,71.0,493.0,,,,,,
105585,2019,7,2019-12-22,OO,N755EV,3055,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,14698,SBP,"San Luis Obispo, CA",CA,California,1830,1929.0,59.0,59.0,33.0,2002.0,2124.0,4.0,2024,2128.0,64.0,64.0,0.0,,0.0,202.0,1360.0,0.0,0.0,5.0,0.0,59.0,
105586,2019,7,2019-12-22,OO,N705SK,3058,12892,LAX,"Los Angeles, CA",CA,California,13264,MFR,"Medford, OR",OR,Oregon,935,931.0,-4.0,0.0,44.0,1015.0,1138.0,3.0,1145,1141.0,-4.0,0.0,0.0,,0.0,83.0,630.0,,,,,,
105587,2019,7,2019-12-22,OO,N707SK,3076,14107,PHX,"Phoenix, AZ",AZ,Arizona,14698,SBP,"San Luis Obispo, CA",CA,California,1523,1546.0,23.0,23.0,21.0,1607.0,1634.0,4.0,1611,1638.0,27.0,27.0,0.0,,0.0,87.0,509.0,4.0,0.0,4.0,0.0,19.0,
105588,2019,7,2019-12-22,OO,N707SK,3076,14698,SBP,"San Luis Obispo, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1641,1709.0,28.0,28.0,27.0,1736.0,1948.0,9.0,1918,1957.0,39.0,39.0,0.0,,0.0,72.0,509.0,1.0,0.0,11.0,0.0,27.0,
105589,2019,7,2019-12-22,OO,N709SK,3085,14107,PHX,"Phoenix, AZ",AZ,Arizona,14262,PSP,"Palm Springs, CA",CA,California,2110,2159.0,49.0,49.0,28.0,2227.0,2212.0,4.0,2121,2216.0,55.0,55.0,0.0,,0.0,45.0,261.0,0.0,0.0,6.0,0.0,49.0,
105590,2019,7,2019-12-22,OO,N716SK,3086,13264,MFR,"Medford, OR",OR,Oregon,12892,LAX,"Los Angeles, CA",CA,California,1715,1942.0,147.0,147.0,9.0,1951.0,2127.0,34.0,1916,2201.0,165.0,165.0,0.0,,0.0,96.0,630.0,69.0,0.0,18.0,0.0,78.0,
105591,2019,7,2019-12-22,OO,N752SK,3087,10372,ASE,"Aspen, CO",CO,Colorado,12892,LAX,"Los Angeles, CA",CA,California,1151,1150.0,-1.0,0.0,31.0,1221.0,1321.0,18.0,1320,1339.0,19.0,19.0,0.0,,0.0,120.0,737.0,0.0,0.0,19.0,0.0,0.0,
105592,2019,7,2019-12-22,OO,N752SK,3087,12892,LAX,"Los Angeles, CA",CA,California,10372,ASE,"Aspen, CO",CO,Colorado,807,759.0,-8.0,0.0,50.0,849.0,1123.0,2.0,1121,1125.0,4.0,4.0,0.0,,0.0,94.0,737.0,,,,,,
105593,2019,7,2019-12-22,OO,N712SK,3088,14107,PHX,"Phoenix, AZ",AZ,Arizona,14698,SBP,"San Luis Obispo, CA",CA,California,1805,1906.0,61.0,61.0,17.0,1923.0,1946.0,3.0,1853,1949.0,56.0,56.0,0.0,,0.0,83.0,509.0,6.0,0.0,0.0,0.0,50.0,
105594,2019,7,2019-12-22,OO,N712SK,3088,14698,SBP,"San Luis Obispo, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1925,2021.0,56.0,56.0,11.0,2032.0,2244.0,9.0,2158,2253.0,55.0,55.0,0.0,,0.0,72.0,509.0,0.0,0.0,0.0,0.0,55.0,
105595,2019,7,2019-12-22,OO,N752SK,3089,10372,ASE,"Aspen, CO",CO,Colorado,12892,LAX,"Los Angeles, CA",CA,California,1749,1741.0,-8.0,0.0,21.0,1802.0,1926.0,19.0,1920,1945.0,25.0,25.0,0.0,,0.0,144.0,737.0,0.0,0.0,25.0,0.0,0.0,
105596,2019,7,2019-12-22,OO,N752SK,3089,12892,LAX,"Los Angeles, CA",CA,California,10372,ASE,"Aspen, CO",CO,Colorado,1406,1410.0,4.0,4.0,29.0,1439.0,1708.0,3.0,1716,1711.0,-5.0,0.0,0.0,,0.0,89.0,737.0,,,,,,
105597,2019,7,2019-12-22,OO,N732SK,3090,11603,EUG,"Eugene, OR",OR,Oregon,12892,LAX,"Los Angeles, CA",CA,California,1648,1635.0,-13.0,0.0,22.0,1657.0,1852.0,19.0,1903,1911.0,8.0,8.0,0.0,,0.0,115.0,748.0,,,,,,
105598,2019,7,2019-12-22,OO,N752SK,3094,12892,LAX,"Los Angeles, CA",CA,California,11638,FAT,"Fresno, CA",CA,California,2002,2020.0,18.0,18.0,25.0,2045.0,2120.0,8.0,2113,2128.0,15.0,15.0,0.0,,0.0,35.0,209.0,0.0,0.0,0.0,0.0,15.0,
105599,2019,7,2019-12-22,OO,N712SK,3103,14262,PSP,"Palm Springs, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,644,636.0,-8.0,0.0,10.0,646.0,825.0,18.0,854,843.0,-11.0,0.0,0.0,,0.0,39.0,261.0,,,,,,
105600,2019,7,2019-12-22,OO,N705SK,3108,11603,EUG,"Eugene, OR",OR,Oregon,12892,LAX,"Los Angeles, CA",CA,California,605,557.0,-8.0,0.0,15.0,612.0,810.0,22.0,833,832.0,-1.0,0.0,0.0,,0.0,118.0,748.0,,,,,,
